pk_cid,probabilidad_em_acount,nombre_grupo
1252451,0.4729773994619072,Sin producto
1309292,0.4729749167242336,Sin producto
1208627,0.4729738686521556,Sin producto
1406904,0.4729692357320744,Sin producto
1424129,0.4729650686977327,Sin producto
1384052,0.4729635551209503,Sin producto
1372222,0.4729597259875709,Sin producto
1370009,0.4729597259875709,Sin producto
1366374,0.4729597259875709,Sin producto
1436827,0.4729595366411193,Sin producto
1224467,0.4729539888420339,Sin producto
1249699,0.4729524383531406,Sin producto
1183240,0.4729448706853164,Sin producto
1175748,0.4729448706853164,Sin producto
1379557,0.47294392929659,Sin producto
1273369,0.47294014397309,Sin producto
1384396,0.472940126890054,Sin producto
282241,0.4729388659187123,Sin producto
1253181,0.4729345641398347,Sin producto
1308571,0.4729312690255853,Sin producto
1052079,0.4729294774450808,Sin producto
1098739,0.4729294774450808,Sin producto
1057375,0.4729294774450808,Sin producto
1265936,0.4729279293441314,Sin producto
1326990,0.4729253517972963,Sin producto
1176887,0.4729240116344071,Sin producto
1257523,0.4729223588898661,Sin producto
1340952,0.4729222921291383,Sin producto
1229601,0.4729146899741934,Sin producto
1512987,0.4729145903678466,TOP ahorradores
1333125,0.4729124429288664,Sin producto
1331200,0.4729124429288664,Sin producto
1345384,0.4729124429288664,Sin producto
1226929,0.4729077150222724,Sin producto
1383830,0.4729043364412376,Sin producto
798061,0.4729037563590819,Sin producto
1298110,0.4729008235202237,Sin producto
1041855,0.472895465965341,Sin producto
1392171,0.4728948290553821,Sin producto
1241228,0.4728922693492532,Sin producto
1235177,0.4728824886688893,Sin producto
1259354,0.4728764327412225,Sin producto
1119799,0.4728646592551271,Particulares básicos
1200055,0.4728636354992019,Sin producto
1094206,0.472863627614792,Particulares básicos
1159143,0.4728628862883161,Sin producto
1254008,0.4728605717057999,Sin producto
1419354,0.4728597333637235,Sin producto
1263215,0.4728546815674139,Sin producto
1424841,0.4728507776528873,Sin producto
1448745,0.4728466681153189,Sin producto
1449232,0.4728391270042725,Sin producto
1162085,0.4728383819457416,Sin producto
1222472,0.4728357774706649,Sin producto
1214722,0.4728357774706649,Sin producto
1251598,0.4728314483265242,Sin producto
1265885,0.4728306038574255,Sin producto
1203848,0.4728296404542141,Sin producto
1329068,0.472828891610444,Sin producto
1363610,0.4728270241349039,Sin producto
1363283,0.4728270241349039,Sin producto
1380919,0.4728256264951404,Sin producto
1304277,0.4728208542258392,Sin producto
1363264,0.4728179735321977,Sin producto
1358902,0.4728166324575342,Sin producto
1418440,0.4728145498603912,Sin producto
1500117,0.4728135734046355,Sin producto
1508314,0.4728135734046355,Sin producto
1336759,0.4728099543270507,Sin producto
1232022,0.4728081750904011,Sin producto
1231335,0.4728081750904011,Sin producto
1333517,0.4728065179062272,Sin producto
1430281,0.4728055287079473,Sin producto
1485917,0.4728039205640915,Sin producto
1430156,0.4728034160211107,Sin producto
1364978,0.4728017424696661,Sin producto
1238472,0.4728009386954871,Sin producto
1247057,0.472800222303079,Sin producto
1262208,0.4727998892808526,Sin producto
1343354,0.4727998267919444,Sin producto
1269724,0.4727972350286075,Sin producto
1388056,0.4727964158855459,Sin producto
1265026,0.4727916955280335,Sin producto
1534726,0.47279057705909,Sin producto
1493487,0.4727831611491147,Sin producto
1234970,0.4727743217549288,Sin producto
1480112,0.4727695996618506,Sin producto
1348328,0.4727641251327346,Sin producto
1113798,0.4727584983717534,Sin producto
1220291,0.4727566157434469,Sin producto
1048102,0.4727530211282338,Sin producto
1243024,0.4727526486434223,Sin producto
1224302,0.472750383276463,Sin producto
1167041,0.4727499238228083,Sin producto
1249284,0.4727486716873858,Sin producto
1261443,0.4727479059375628,Sin producto
1378954,0.4727475889782765,Sin producto
1443258,0.472742483650413,Sin producto
1341429,0.4727405770601121,Sin producto
1291024,0.4727367110867108,Sin producto
1157411,0.472732084394734,Sin producto
1166212,0.472732084394734,Sin producto
1161053,0.472732084394734,Sin producto
1227906,0.4727309138224427,Sin producto
1225258,0.4727252375424023,Sin producto
1518838,0.4727154968934838,Sin producto
1519675,0.4727154968934838,Sin producto
1224265,0.4727081289676977,Sin producto
1372843,0.4727001348301568,Sin producto
1381844,0.4726967631411049,Sin producto
1231839,0.4726957091873601,Sin producto
1228261,0.4726957091873601,Sin producto
1459726,0.4726930440754833,Sin producto
1450544,0.4726930440754833,Sin producto
1458570,0.4726930440754833,Sin producto
1458549,0.4726930440754833,Sin producto
1459837,0.4726930440754833,Sin producto
1458679,0.4726930440754833,Sin producto
1459212,0.4726930440754833,Sin producto
1459756,0.4726930440754833,Sin producto
1458536,0.4726930440754833,Sin producto
1458215,0.4726930440754833,Sin producto
1445781,0.4726930440754833,Sin producto
1458068,0.4726930440754833,Sin producto
1458426,0.4726930440754833,Sin producto
1458142,0.4726930440754833,Sin producto
1449690,0.4726930440754833,Sin producto
1440832,0.4726930440754833,Sin producto
1458814,0.4726930440754833,Sin producto
1459884,0.4726930440754833,Sin producto
1453430,0.4726930440754833,Sin producto
1458787,0.4726930440754833,Sin producto
1459246,0.4726930440754833,Sin producto
1459250,0.4726930440754833,Sin producto
1458434,0.4726930440754833,Sin producto
1458274,0.4726930440754833,Sin producto
1450151,0.4726930440754833,Sin producto
1452785,0.4726930440754833,Sin producto
1459185,0.4726930440754833,Sin producto
1458585,0.4726930440754833,Sin producto
1458419,0.4726930440754833,Sin producto
1457843,0.4726930440754833,Sin producto
1451389,0.4726930440754833,Sin producto
1458338,0.4726930440754833,Sin producto
1458657,0.4726930440754833,Sin producto
1459147,0.4726930440754833,Sin producto
1442005,0.4726930440754833,Sin producto
1457057,0.4726930440754833,Sin producto
1458490,0.4726930440754833,Sin producto
1459677,0.4726930440754833,Sin producto
1459038,0.4726930440754833,Sin producto
1458352,0.4726930440754833,Sin producto
1458500,0.4726930440754833,Sin producto
1459128,0.4726930440754833,Sin producto
1459008,0.4726930440754833,Sin producto
1459157,0.4726930440754833,Sin producto
1458724,0.4726930440754833,Sin producto
1458315,0.4726930440754833,Sin producto
1458574,0.4726930440754833,Sin producto
1459182,0.4726930440754833,Sin producto
1458510,0.4726930440754833,Sin producto
1457023,0.4726930440754833,Sin producto
1260871,0.4726926878248165,Sin producto
1341615,0.4726883423883617,Sin producto
1342078,0.4726883423883617,Sin producto
1342538,0.4726883423883617,Sin producto
1508732,0.4726882405406717,Sin producto
1510805,0.4726882405406717,Sin producto
1497518,0.4726882405406717,Sin producto
1324335,0.4726877422826297,Sin producto
1259261,0.4726875385131207,Sin producto
1288849,0.472686402095359,Sin producto
1184435,0.47267617383662,Sin producto
1171816,0.472675921209422,Sin producto
1381253,0.4726730346897282,Sin producto
1257016,0.4726720663816087,Sin producto
1213965,0.4726718887682377,Sin producto
80287,0.4726704874045339,Sin producto
1090959,0.4726702598964263,Sin producto
1385212,0.4726690827621066,Sin producto
1031370,0.4726665968889702,Particulares básicos
1330922,0.4726651372072079,Sin producto
1306978,0.4726628762534763,Sin producto
1385715,0.4726599466844131,Clientes de nómina
1319565,0.4726590233005205,Sin producto
1321000,0.4726590233005205,Sin producto
1318617,0.4726590233005205,Sin producto
1312333,0.4726590233005205,Sin producto
1381712,0.4726555090094146,Sin producto
1338475,0.4726526234952848,Sin producto
1371584,0.4726469604232011,Sin producto
1238278,0.4726407671169018,Particulares básicos
1195152,0.4726361368215114,Sin producto
1315581,0.4726335052279202,Sin producto
1225783,0.4726309146090786,Sin producto
1397798,0.4726110957422058,Sin producto
1403359,0.4726032749134269,Sin producto
1087845,0.4725940264996143,Sin producto
1391251,0.4725938087538993,Sin producto
1364361,0.4725909842215922,Sin producto
1472554,0.4725808857112336,Sin producto
1518743,0.4725792125918445,Sin producto
1441931,0.4725761330760876,Sin producto
1252230,0.4725735625020556,Sin producto
1301823,0.472571362252612,Sin producto
1319045,0.472571362252612,Sin producto
1304789,0.472571362252612,Sin producto
1210140,0.4725683382912387,Sin producto
1141382,0.4725677464292233,Sin producto
1271309,0.4725646999968976,Sin producto
376330,0.4725603485873809,Sin producto
1406965,0.472554137211782,Sin producto
1422869,0.472554137211782,Sin producto
1221115,0.472550980080231,Sin producto
1206911,0.4725444098037186,Sin producto
1177130,0.4725428460096214,Sin producto
1205325,0.4725416986814371,Sin producto
1014796,0.4725368138462276,Particulares básicos
1269305,0.4725330214459611,Sin producto
1440066,0.472532396668783,Sin producto
1438228,0.472532396668783,Sin producto
1414997,0.4725310966902894,Sin producto
1479721,0.4725285448573155,Sin producto
1430219,0.4725203262196311,Sin producto
1333886,0.4725182180012113,Sin producto
1324285,0.4725182180012113,Sin producto
985940,0.4725179679338074,Sin producto
1442037,0.4725176449757734,Sin producto
1241704,0.4725088470277319,Sin producto
1423075,0.4725045136680897,Sin producto
1313596,0.4725033153989986,Sin producto
1223298,0.4724947678149706,Sin producto
1345266,0.4724937258391951,Sin producto
1432406,0.4724930722588008,Sin producto
1003522,0.4724804131235983,Particulares básicos
1193121,0.4724753661242982,Sin producto
1058855,0.4724731674153789,Clientes de nómina
1231362,0.4724700620754055,Sin producto
1229194,0.4724700620754055,Sin producto
1228998,0.4724700620754055,Sin producto
1396029,0.4724695101100876,Particulares básicos
1398344,0.4724689312419645,Sin producto
1367949,0.472468565378403,Sin producto
1195930,0.4724665424822872,Sin producto
1086770,0.4724663294624686,Sin producto
1443275,0.4724656516317507,Sin producto
1349452,0.4724628978115415,Sin producto
1212033,0.4724579083146476,Sin producto
1190232,0.472457055191906,Sin producto
1205424,0.472457055191906,Sin producto
1204198,0.472457055191906,Sin producto
1178748,0.4724529495934473,Sin producto
1316772,0.4724501771118958,Sin producto
1269727,0.4724496575229712,Sin producto
1459747,0.4724476061461996,TOP ahorradores
1303797,0.4724460119296217,Sin producto
1227273,0.4724442944443545,Sin producto
1224508,0.4724442944443545,Sin producto
1223065,0.4724442944443545,Sin producto
1197023,0.4724437225633171,Sin producto
1189002,0.4724437225633171,Sin producto
1209506,0.4724437225633171,Sin producto
1355290,0.4724435432174098,Sin producto
1259515,0.4724413180539868,Sin producto
1180583,0.4724385102497038,Sin producto
1389772,0.4724319238914211,TOP ahorradores
1440168,0.4724212256278465,Sin producto
1233480,0.4724208386753858,Sin producto
1213797,0.4724179199710019,Sin producto
1363399,0.4724154615018203,Sin producto
1359911,0.4724113630442212,Sin producto
1205108,0.4724074073723883,Sin producto
1291848,0.4724068027530762,Sin producto
1186337,0.4724065305697165,Sin producto
1207801,0.4724047195732074,Sin producto
1325352,0.4723946891763763,Sin producto
1528188,0.4723888967892547,Sin producto
1146188,0.4723863759773545,Sin producto
1229119,0.4723721464719608,Sin producto
1254277,0.4723638779006561,Sin producto
1116524,0.4723596564328682,Sin producto
1140392,0.4723587355382627,Sin producto
1344758,0.4723569318801774,Sin producto
1392788,0.472356083831279,Sin producto
1374574,0.4723554696394459,Sin producto
1342070,0.4723501376782472,Sin producto
1337277,0.4723501376782472,Sin producto
1155669,0.4723464030472186,Sin producto
1256001,0.4723366930743988,Sin producto
1289321,0.4723343394577473,Sin producto
1082084,0.4723326480214174,Sin producto
1240037,0.4723314449627484,Sin producto
1444558,0.47233086168046,Sin producto
1385866,0.4723265651504164,Sin producto
1207910,0.4723217357558157,Sin producto
1332243,0.4723214926726909,Sin producto
1334835,0.4723214926726909,Sin producto
1242099,0.4723195858184164,Sin producto
1337301,0.4723188186375657,Sin producto
1333496,0.4723188186375657,Sin producto
1335003,0.4723188186375657,Sin producto
1324301,0.4723188186375657,Sin producto
1105269,0.4723140709235186,Particulares básicos
1378231,0.4723133550388669,Sin producto
1291642,0.4723058048676207,Sin producto
1350389,0.4723000883389411,Sin producto
1254741,0.4722982267700288,Sin producto
1498224,0.4722979403974036,Sin producto
1498036,0.4722979403974036,Sin producto
1511615,0.4722979403974036,Sin producto
1498366,0.4722979403974036,Sin producto
1498373,0.4722979403974036,Sin producto
1498258,0.4722979403974036,Sin producto
1497974,0.4722979403974036,Sin producto
1511429,0.4722979403974036,Sin producto
1504819,0.4722979403974036,Sin producto
1509756,0.4722979403974036,Sin producto
1505114,0.4722979403974036,Sin producto
1505105,0.4722979403974036,Sin producto
1507673,0.4722979403974036,Sin producto
1502195,0.4722979403974036,Sin producto
1501726,0.4722979403974036,Sin producto
1508849,0.4722979403974036,Sin producto
1204970,0.4722969773957972,Sin producto
1191896,0.4722969773957972,Sin producto
1206464,0.4722941494345595,Sin producto
1206973,0.4722941494345595,Sin producto
1194177,0.4722941494345595,Sin producto
1206417,0.4722941494345595,Sin producto
1210132,0.4722941494345595,Sin producto
1210534,0.4722941494345595,Sin producto
1220362,0.4722783545383467,Sin producto
1184816,0.4722770951179317,Sin producto
1174716,0.4722754716589893,Sin producto
1363648,0.47227199124057,Sin producto
1322169,0.472271092469692,Sin producto
1367835,0.4722705007761287,Sin producto
1239827,0.4722668891838939,Sin producto
1394316,0.4722662816408201,Sin producto
1424838,0.4722661297417014,Sin producto
1437295,0.4722649191267229,Particulares básicos
1148799,0.4722606061787491,Sin producto
1318274,0.4722606013427943,Sin producto
1267762,0.4722518469021951,Sin producto
1422516,0.4722511572341831,Sin producto
1265107,0.4722503901086376,Sin producto
1265666,0.4722501399573353,Sin producto
1363650,0.4722454369485957,Sin producto
1436387,0.4722428136445693,Sin producto
1320536,0.4722417473755444,Sin producto
1224742,0.4722386376913056,Sin producto
1230676,0.4722380736152273,Sin producto
1228829,0.4722288871820465,Sin producto
132591,0.4722258452959997,Sin producto
1085707,0.4722212750103524,Sin producto
1367000,0.4722178903027532,Sin producto
1510189,0.472216390495003,Sin producto
1512973,0.4722137966786005,Sin producto
1520219,0.4722137966786005,Sin producto
1378941,0.4722082861215808,Sin producto
1233493,0.4722018578885524,Sin producto
1211637,0.4721982626607031,Sin producto
1357841,0.4721893276562808,Sin producto
1501838,0.4721830650000004,Sin producto
1497892,0.4721830650000004,Sin producto
1498536,0.4721830650000004,Sin producto
1501552,0.4721830650000004,Sin producto
1506707,0.4721830650000004,Sin producto
1505154,0.4721830650000004,Sin producto
1506845,0.4721830650000004,Sin producto
1507910,0.4721830650000004,Sin producto
1506840,0.4721830650000004,Sin producto
1511899,0.4721830650000004,Sin producto
1504675,0.4721830650000004,Sin producto
1510561,0.4721830650000004,Sin producto
1508294,0.4721830650000004,Sin producto
1497993,0.4721830650000004,Sin producto
1287183,0.4721828318758336,Sin producto
1325233,0.4721729551159214,Sin producto
1333644,0.4721729551159214,Sin producto
1341337,0.4721729551159214,Sin producto
1344781,0.4721729551159214,Sin producto
1332340,0.4721729551159214,Sin producto
1342468,0.4721729551159214,Sin producto
1336699,0.4721729551159214,Sin producto
1340152,0.4721729551159214,Sin producto
1339428,0.4721729551159214,Sin producto
1341523,0.4721729551159214,Sin producto
1171573,0.4721724938690079,Sin producto
1209639,0.4721702079494039,Sin producto
1259967,0.4721699212307835,Sin producto
1389022,0.4721698079512745,Sin producto
1363484,0.4721688620126734,Sin producto
1238272,0.4721676112930926,Sin producto
1210543,0.472167243452786,Sin producto
1251575,0.4721670169791914,Sin producto
1012079,0.4721654684051039,Particulares básicos
1435012,0.4721573031763615,Sin producto
1372353,0.4721527508028729,Sin producto
1221716,0.4721517018258546,Sin producto
1376750,0.4721479084452152,Sin producto
1213645,0.4721433629509624,Sin producto
1301398,0.4721412332988889,Sin producto
1240858,0.4721370417773132,Sin producto
1269640,0.4721332735490046,Sin producto
1323002,0.4721278686374476,Sin producto
1277740,0.4721231161356174,Sin producto
1265483,0.4721216473563815,Sin producto
1297142,0.4721154786427595,Sin producto
1374639,0.4721143867450727,Sin producto
1219552,0.4721125359348513,Sin producto
1227966,0.4721121623073438,Sin producto
1375931,0.4721108412492291,Sin producto
1271460,0.4721036375151802,Sin producto
1067725,0.472100940943947,Sin producto
1234897,0.4721003814015343,Sin producto
1324017,0.4720977425061137,Sin producto
1249678,0.472094292660396,Sin producto
1372607,0.4720934082864594,Sin producto
1364863,0.4720934082864594,Sin producto
1363647,0.4720934082864594,Sin producto
1367272,0.4720934082864594,Sin producto
1370333,0.4720934082864594,Sin producto
1045022,0.4720925040913692,Sin producto
1101140,0.4720925040913692,Sin producto
1088870,0.4720925040913692,Sin producto
1151709,0.4720900401047292,Sin producto
1006972,0.4720898616550715,Particulares básicos
1267960,0.4720876520804353,Sin producto
1271152,0.4720810347603344,Sin producto
1457111,0.4720792460349977,Sin producto
1225265,0.4720773282035891,Sin producto
1360492,0.4720767193433812,Sin producto
1426743,0.4720761227918049,Sin producto
1084153,0.4720728119782509,Sin producto
1257511,0.472072243330993,Sin producto
1142234,0.4720687205169601,Sin producto
1168590,0.4720687205169601,Sin producto
1163214,0.4720687205169601,Sin producto
1318066,0.4720658677344055,Sin producto
1480195,0.4720607374715528,Sin producto
1331023,0.4720560563913838,Sin producto
1379984,0.4720549264740861,Sin producto
1397894,0.4720441636779413,Sin producto
753746,0.4720433317843438,Sin producto
1380808,0.4720409667219104,Sin producto
1207152,0.472040147398112,Sin producto
1210979,0.472040147398112,Sin producto
1210879,0.472040147398112,Sin producto
1206939,0.472040147398112,Sin producto
1118925,0.4720370883895324,Sin producto
890548,0.4720367917867789,Sin producto
1123287,0.4720344637548059,Sin producto
1381306,0.4720333460870065,Sin producto
1111293,0.4720323876513546,Sin producto
1343380,0.4720310029236534,Sin producto
1367846,0.4720308627452921,Sin producto
1214926,0.4720265392567499,Sin producto
1518136,0.4720259581432033,Sin producto
1516481,0.4720259581432033,Sin producto
1482150,0.4720255073319904,Sin producto
1337706,0.4720247895334839,Sin producto
1336792,0.4720247895334839,Sin producto
1339929,0.4720247895334839,Sin producto
1261711,0.472024541223314,Sin producto
1513504,0.4720104372620382,Sin producto
1514834,0.4720104372620382,Sin producto
1238528,0.4720066765227062,Sin producto
1064949,0.4720056028969812,Sin producto
1191526,0.4720055601893959,Sin producto
1380198,0.4719962660568156,Sin producto
1303853,0.4719955769426012,TOP ahorradores
1231541,0.4719934969774327,Sin producto
1310358,0.4719934325699527,Sin producto
1487445,0.4719902190866962,Sin producto
1488521,0.4719902190866962,Sin producto
1115890,0.4719841540878673,Sin producto
1410919,0.4719793166528364,Sin producto
1264942,0.4719776917423822,Sin producto
1367250,0.4719753524602981,Sin producto
1145496,0.4719747221948456,Sin producto
1245454,0.471973311347367,Sin producto
1201687,0.4719725839710723,Sin producto
1252797,0.4719714497914878,Sin producto
1220274,0.4719706136300012,Sin producto
1215498,0.4719706136300012,Sin producto
1193377,0.4719610231623695,Sin producto
1376080,0.4719601318013404,Sin producto
1340094,0.4719577827557248,Sin producto
1334406,0.4719577827557248,Sin producto
1332560,0.4719577827557248,Sin producto
1150107,0.4719571450526467,Sin producto
1143217,0.4719571450526467,Sin producto
1157600,0.4719571450526467,Sin producto
1214641,0.4719570981257039,Sin producto
130419,0.4719567526645128,Sin producto
1363910,0.4719552583890519,Sin producto
1394482,0.471948937788154,Sin producto
1232177,0.4719484931626912,Sin producto
1229110,0.4719484931626912,Sin producto
1230572,0.4719484931626912,Sin producto
1229595,0.4719484931626912,Sin producto
1231794,0.4719484931626912,Sin producto
1227878,0.4719484931626912,Sin producto
1233472,0.4719484931626912,Sin producto
1348509,0.4719423520548095,Sin producto
1348334,0.4719423520548095,Sin producto
1361078,0.4719423520548095,Sin producto
1183117,0.4719395361392829,Sin producto
1448153,0.4719393736642147,Sin producto
1375511,0.4719314514944147,Sin producto
1267439,0.4719286808420848,Sin producto
1248258,0.4719278024389052,Sin producto
1545201,0.4719257274568842,Sin producto
1440408,0.4719252570728883,Sin producto
1250637,0.471922337213757,Sin producto
1360831,0.4719222759208554,Sin producto
1210772,0.4719163999019925,Sin producto
1214941,0.4719008826326537,Sin producto
1175219,0.4718965696411283,Sin producto
1239924,0.4718956300628681,Sin producto
1019107,0.4718945053754408,Particulares básicos
1397353,0.4718936413171667,Sin producto
1264128,0.4718930883557824,Sin producto
1390133,0.4718896794682397,Sin producto
1204174,0.4718852429137749,Sin producto
1191688,0.4718852429137749,Sin producto
1227122,0.4718827511895272,Sin producto
1379982,0.4718806576962101,Sin producto
1203692,0.4718746706226205,Sin producto
1266081,0.4718712033949303,Sin producto
1366361,0.4718648799723546,Sin producto
1369337,0.4718648799723546,Sin producto
1388481,0.4718630166831906,Sin producto
1195155,0.4718577213243359,Sin producto
1247583,0.4718566849707355,Sin producto
1272662,0.4718539520446689,Sin producto
1262850,0.4718521837497604,Sin producto
1360811,0.4718516568579345,Sin producto
1358045,0.4718516568579345,Sin producto
1386374,0.4718481169375207,Sin producto
1017075,0.4718443757650673,Clientes de nómina
1318757,0.4718417671939009,Sin producto
1306984,0.471840926938786,Sin producto
1312484,0.471840926938786,Sin producto
1378520,0.4718302378739134,Sin producto
1427167,0.4718232434291898,Sin producto
1211735,0.4718206218457402,Sin producto
1363320,0.4718163231223937,Sin producto
1371599,0.471816139954847,Sin producto
1363571,0.471816139954847,Sin producto
1370421,0.471816139954847,Sin producto
1373638,0.471816139954847,Sin producto
1249542,0.4718144659735535,Sin producto
1264158,0.4718142299766846,Sin producto
1249612,0.4718125517149076,Sin producto
1180066,0.471807397631771,Sin producto
1184927,0.471807397631771,Sin producto
1450164,0.4718058545888294,Sin producto
1459644,0.4718058545888294,Sin producto
1459711,0.4718058545888294,Sin producto
1458134,0.4718058545888294,Sin producto
1458478,0.4718058545888294,Sin producto
1458374,0.4718058545888294,Sin producto
1458178,0.4718058545888294,Sin producto
1457903,0.4718058545888294,Sin producto
1450117,0.4718058545888294,Sin producto
1458228,0.4718058545888294,Sin producto
1458139,0.4718058545888294,Sin producto
1458700,0.4718058545888294,Sin producto
1440862,0.4718058545888294,Sin producto
1457880,0.4718058545888294,Sin producto
1440846,0.4718058545888294,Sin producto
1440847,0.4718058545888294,Sin producto
1459203,0.4718058545888294,Sin producto
1458773,0.4718058545888294,Sin producto
1458578,0.4718058545888294,Sin producto
1458999,0.4718058545888294,Sin producto
1458711,0.4718058545888294,Sin producto
1458288,0.4718058545888294,Sin producto
1449872,0.4718058545888294,Sin producto
1455391,0.4718058545888294,Sin producto
1458521,0.4718058545888294,Sin producto
1458161,0.4718058545888294,Sin producto
1443086,0.4718058545888294,Sin producto
1445551,0.4718058545888294,Sin producto
1457870,0.4718058545888294,Sin producto
1458527,0.4718058545888294,Sin producto
1457918,0.4718058545888294,Sin producto
1455378,0.4718058545888294,Sin producto
1443001,0.4718058545888294,Sin producto
1460303,0.4718058545888294,Sin producto
1443259,0.4718058545888294,Sin producto
1457050,0.4718058545888294,Sin producto
1449844,0.4718058545888294,Sin producto
1458282,0.4718058545888294,Sin producto
1458670,0.4718058545888294,Sin producto
1282531,0.4718039643585177,Sin producto
1234934,0.4718036951473813,Sin producto
1267342,0.4718021787200142,Sin producto
1161000,0.4718013943537692,Sin producto
1333748,0.4717962428547106,Sin producto
1214377,0.4717947442728568,Sin producto
1256699,0.4717934029147877,Sin producto
1229327,0.4717919675663855,Sin producto
1003835,0.4717860386238928,Sin producto
1216969,0.4717847182477133,Sin producto
1235950,0.4717839081721564,Sin producto
1367931,0.471783873164358,Sin producto
1095563,0.4717836718501228,Particulares básicos
1366038,0.4717804431279039,Sin producto
1371873,0.4717804431279039,Sin producto
1364226,0.4717804431279039,Sin producto
1370302,0.4717804431279039,Sin producto
1370276,0.4717804431279039,Sin producto
1363629,0.4717804431279039,Sin producto
1363948,0.4717804431279039,Sin producto
1371294,0.4717804431279039,Sin producto
1367909,0.4717804431279039,Sin producto
1368750,0.4717804431279039,Sin producto
1215740,0.4717740908071088,Sin producto
1004090,0.471774054670018,Particulares básicos
1380547,0.4717734000044616,Sin producto
1427777,0.4717702804874072,Sin producto
1255032,0.4717696274605574,Sin producto
500978,0.4717674000539583,Sin producto
1361436,0.471765414827057,Sin producto
1266679,0.471763310100151,Sin producto
1234412,0.4717520755330481,Sin producto
1296893,0.471748308175186,Sin producto
1161088,0.4717444449484734,Sin producto
1157976,0.4717444449484734,Sin producto
1386348,0.4717424919552314,Sin producto
1245496,0.4717308806542096,Sin producto
1234735,0.4717292880025115,Sin producto
1339706,0.4717259745125332,Sin producto
1436101,0.4717245698484144,Particulares básicos
1237553,0.4717156230822343,Sin producto
1156286,0.4717053453232699,Sin producto
1252228,0.4717051120672206,Sin producto
1363468,0.4717025046068659,Sin producto
1367377,0.4717014741505643,Sin producto
1217967,0.4716951179860372,Sin producto
1184526,0.471689782239931,Sin producto
1393552,0.4716832318595959,Sin producto
1213726,0.471682201923703,Sin producto
1215857,0.471682201923703,Sin producto
1379195,0.4716812033792326,Sin producto
1339931,0.471679654951725,Sin producto
1052304,0.4716771949277602,Sin producto
1004457,0.471672287464208,Particulares básicos
1412188,0.4716705465331461,TOP ahorradores
1389607,0.4716705319633204,Sin producto
1187514,0.471664672409445,Sin producto
1253419,0.4716646178435162,Sin producto
1425769,0.4716634639929862,Sin producto
1277729,0.4716627186791865,Sin producto
1062442,0.4716566188014647,Particulares básicos
1357292,0.4716531452349382,Sin producto
1388244,0.4716529585381367,Sin producto
1312377,0.4716523303529581,Sin producto
1257306,0.4716497167940729,Sin producto
1013914,0.4716455531505549,Particulares básicos
1224527,0.4716403988748135,Sin producto
1231815,0.4716401664878423,Sin producto
1227965,0.4716401664878423,Sin producto
1092093,0.4716391051390312,Sin producto
1376430,0.4716388783398013,Sin producto
1335793,0.4716376875782238,Sin producto
1342515,0.4716376875782238,Sin producto
1330567,0.4716376875782238,Sin producto
1223430,0.4716373889393727,Sin producto
1176150,0.4716367929766452,Sin producto
1215790,0.4716321905224481,Sin producto
1346669,0.4716295864904398,Sin producto
1390980,0.4716236411918877,Sin producto
1088883,0.47161887456071,Sin producto
1398770,0.4716184104424919,Sin producto
1468286,0.4716172454940301,Sin producto
1391420,0.471611745463908,Sin producto
1214508,0.4716035845818035,Sin producto
1384421,0.4716012784551501,Clientes de nómina
1397641,0.4715948764126947,Sin producto
1338748,0.4715913991093122,Sin producto
1344903,0.4715913991093122,Sin producto
1346010,0.4715913991093122,Sin producto
1431831,0.4715862228271378,Sin producto
1284534,0.4715807965070147,Sin producto
1363112,0.471575117218916,Sin producto
1200068,0.4715748487208306,Sin producto
1397292,0.4715711292978179,Sin producto
1247080,0.4715704632195146,Sin producto
1363659,0.4715637085725079,Sin producto
1398068,0.4715632947322393,Sin producto
1291675,0.4715576033086906,Sin producto
1388267,0.4715575638969908,Sin producto
1286085,0.4715565848294536,Sin producto
1370763,0.4715520064901981,Sin producto
1254844,0.4715335673587786,Sin producto
1182718,0.4715305060195303,Sin producto
1227523,0.4715249788537927,Sin producto
1389308,0.4715182476729223,Sin producto
1253870,0.4715180425858865,Sin producto
1365450,0.4715154158605997,Sin producto
1392456,0.4715146685596754,Sin producto
1067290,0.4715133153177516,Sin producto
1194451,0.4715089286179436,Sin producto
1389637,0.4715063789276188,Sin producto
1354432,0.4714950049602168,Sin producto
1382512,0.4714938078003879,Sin producto
1193828,0.4714894033203851,Sin producto
1405273,0.4714884370672963,Sin producto
1177092,0.4714874809092829,Sin producto
1219909,0.4714806841870897,Sin producto
1215521,0.4714806841870897,Sin producto
1213850,0.4714806841870897,Sin producto
1153364,0.4714781161816647,Sin producto
1170482,0.4714781161816647,Sin producto
1167633,0.4714781161816647,Sin producto
1167682,0.4714781161816647,Sin producto
1235259,0.4714743511481398,Particulares básicos
1114314,0.4714739369686563,Particulares básicos
1343231,0.4714733272305465,Sin producto
1309013,0.471470104239967,Sin producto
1447332,0.4714698179303896,Sin producto
1303769,0.4714692011707448,Sin producto
1523343,0.4714688814031261,Sin producto
1353864,0.4714658946737868,Sin producto
1268633,0.4714604365723327,Sin producto
1261778,0.4714478021493311,Sin producto
1259817,0.4714478021493311,Sin producto
1204222,0.4714414322137759,Sin producto
1242427,0.4714411107807884,Sin producto
1267191,0.471439394355925,Sin producto
1260580,0.4714389424928341,Sin producto
1374333,0.4714383427556055,Sin producto
