pk_cid,grupo,nombre_grupo
1538331,2,Particulares básicos
1538329,2,Particulares básicos
1538328,2,Particulares básicos
1538326,5,Nómina y pensiones
1538322,2,Particulares básicos
1538320,2,Particulares básicos
1538314,2,Particulares básicos
1538311,5,Nómina y pensiones
1538306,6,TOP ahorradores
1538302,2,Particulares básicos
1538342,2,Particulares básicos
1543887,2,Particulares básicos
1537442,2,Particulares básicos
1537439,2,Particulares básicos
1536590,2,Particulares básicos
1536589,7,Particulares con tarjeta
1536588,2,Particulares básicos
1536586,6,TOP ahorradores
1536584,4,Universitarios recién llegados
1536582,5,Nómina y pensiones
1536580,7,Particulares con tarjeta
1536592,7,Particulares con tarjeta
1536578,7,Particulares con tarjeta
1536576,2,Particulares básicos
1536575,3,Clientes de nómina
1536574,5,Nómina y pensiones
1536573,2,Particulares básicos
1536571,4,Universitarios recién llegados
1536569,2,Particulares básicos
1536567,4,Universitarios recién llegados
1536564,2,Particulares básicos
1536577,3,Clientes de nómina
1536595,2,Particulares básicos
1536625,2,Particulares básicos
1536620,5,Nómina y pensiones
1536619,2,Particulares básicos
1536618,5,Nómina y pensiones
1536615,5,Nómina y pensiones
1536594,2,Particulares básicos
1536609,2,Particulares básicos
1536608,5,Nómina y pensiones
1536605,2,Particulares básicos
1536603,2,Particulares básicos
1536600,2,Particulares básicos
1536599,2,Particulares básicos
1536597,4,Universitarios recién llegados
1536596,2,Particulares básicos
1536515,2,Particulares básicos
1536514,4,Universitarios recién llegados
1536513,2,Particulares básicos
1536511,2,Particulares básicos
1536510,5,Nómina y pensiones
1536507,2,Particulares básicos
1536506,2,Particulares básicos
1536505,4,Universitarios recién llegados
1536504,2,Particulares básicos
1536500,4,Universitarios recién llegados
1536499,2,Particulares básicos
1536498,2,Particulares básicos
1536497,4,Universitarios recién llegados
1536496,2,Particulares básicos
1536494,2,Particulares básicos
1536492,4,Universitarios recién llegados
1536520,5,Nómina y pensiones
1536558,2,Particulares básicos
1536555,2,Particulares básicos
1536554,2,Particulares básicos
1536553,7,Particulares con tarjeta
1536548,2,Particulares básicos
1536545,2,Particulares básicos
1536537,7,Particulares con tarjeta
1536535,2,Particulares básicos
1536534,2,Particulares básicos
1536533,2,Particulares básicos
1536531,2,Particulares básicos
1536528,2,Particulares básicos
1536522,2,Particulares básicos
1536626,2,Particulares básicos
1536627,2,Particulares básicos
1536628,2,Particulares básicos
1536629,5,Nómina y pensiones
1536754,5,Nómina y pensiones
1536752,7,Particulares con tarjeta
1536751,7,Particulares con tarjeta
1536750,2,Particulares básicos
1536745,3,Clientes de nómina
1536742,2,Particulares básicos
1536739,2,Particulares básicos
1536738,2,Particulares básicos
1536735,4,Universitarios recién llegados
1536734,5,Nómina y pensiones
1536726,2,Particulares básicos
1536721,2,Particulares básicos
1536718,4,Universitarios recién llegados
1536716,2,Particulares básicos
1536713,2,Particulares básicos
1536733,6,TOP ahorradores
1536759,7,Particulares con tarjeta
1536760,2,Particulares básicos
1536763,2,Particulares básicos
1536796,2,Particulares básicos
1536795,2,Particulares básicos
1536794,3,Clientes de nómina
1536793,7,Particulares con tarjeta
1536787,2,Particulares básicos
1536785,7,Particulares con tarjeta
1536783,2,Particulares básicos
1536781,2,Particulares básicos
1536780,7,Particulares con tarjeta
1536778,2,Particulares básicos
1536776,2,Particulares básicos
1536775,5,Nómina y pensiones
1536774,7,Particulares con tarjeta
1536772,2,Particulares básicos
1536771,5,Nómina y pensiones
1536770,2,Particulares básicos
1536769,3,Clientes de nómina
1536766,5,Nómina y pensiones
1536764,2,Particulares básicos
1536712,4,Universitarios recién llegados
1536490,2,Particulares básicos
1536709,5,Nómina y pensiones
1536665,4,Universitarios recién llegados
1536664,2,Particulares básicos
1536658,4,Universitarios recién llegados
1536652,7,Particulares con tarjeta
1536650,2,Particulares básicos
1536649,7,Particulares con tarjeta
1536648,4,Universitarios recién llegados
1536644,2,Particulares básicos
1536643,2,Particulares básicos
1536642,2,Particulares básicos
1536640,5,Nómina y pensiones
1536638,2,Particulares básicos
1536634,2,Particulares básicos
1536632,2,Particulares básicos
1536631,2,Particulares básicos
1536630,2,Particulares básicos
1536669,2,Particulares básicos
1536704,2,Particulares básicos
1536703,4,Universitarios recién llegados
1536702,2,Particulares básicos
1536700,2,Particulares básicos
1536698,2,Particulares básicos
1536696,2,Particulares básicos
1536691,2,Particulares básicos
1536689,2,Particulares básicos
1536684,2,Particulares básicos
1536683,2,Particulares básicos
1536679,7,Particulares con tarjeta
1536678,2,Particulares básicos
1536677,4,Universitarios recién llegados
1536708,2,Particulares básicos
1536318,4,Universitarios recién llegados
1536317,2,Particulares básicos
1536316,5,Nómina y pensiones
1536313,2,Particulares básicos
1536312,2,Particulares básicos
1536310,2,Particulares básicos
1536309,2,Particulares básicos
1536308,2,Particulares básicos
1536320,2,Particulares básicos
1536301,2,Particulares básicos
1536300,4,Universitarios recién llegados
1536298,2,Particulares básicos
1536296,2,Particulares básicos
1536293,4,Universitarios recién llegados
1536292,2,Particulares básicos
1536291,2,Particulares básicos
1536324,2,Particulares básicos
1536350,2,Particulares básicos
1536346,2,Particulares básicos
1536342,2,Particulares básicos
1536340,4,Universitarios recién llegados
1536339,2,Particulares básicos
1536337,2,Particulares básicos
1536335,2,Particulares básicos
1536334,5,Nómina y pensiones
1536333,4,Universitarios recién llegados
1536331,2,Particulares básicos
1536329,2,Particulares básicos
1536327,2,Particulares básicos
1536351,2,Particulares básicos
1536288,2,Particulares básicos
1536286,2,Particulares básicos
1536254,2,Particulares básicos
1536250,2,Particulares básicos
1536247,2,Particulares básicos
1536245,2,Particulares básicos
1536242,4,Universitarios recién llegados
1536255,2,Particulares básicos
1536241,2,Particulares básicos
1536239,2,Particulares básicos
1536237,2,Particulares básicos
1536232,4,Universitarios recién llegados
1536231,7,Particulares con tarjeta
1536282,4,Universitarios recién llegados
1536280,2,Particulares básicos
1536278,2,Particulares básicos
1536277,4,Universitarios recién llegados
1536276,2,Particulares básicos
1536274,2,Particulares básicos
1536273,2,Particulares básicos
1536272,7,Particulares con tarjeta
1536269,2,Particulares básicos
1536265,2,Particulares básicos
1536263,7,Particulares con tarjeta
1536261,2,Particulares básicos
1536287,3,Clientes de nómina
1536355,2,Particulares básicos
1536451,2,Particulares básicos
1536450,2,Particulares básicos
1536447,2,Particulares básicos
1536446,4,Universitarios recién llegados
1536445,2,Particulares básicos
1536443,4,Universitarios recién llegados
1536442,4,Universitarios recién llegados
1536454,4,Universitarios recién llegados
1536441,2,Particulares básicos
1536439,4,Universitarios recién llegados
1536429,2,Particulares básicos
1536440,2,Particulares básicos
1536482,2,Particulares básicos
1536476,2,Particulares básicos
1536474,2,Particulares básicos
1536471,2,Particulares básicos
1536470,2,Particulares básicos
1536469,2,Particulares básicos
1536468,4,Universitarios recién llegados
1536467,2,Particulares básicos
1536466,2,Particulares básicos
1536463,4,Universitarios recién llegados
1536461,2,Particulares básicos
1536459,2,Particulares básicos
1536427,2,Particulares básicos
1536354,4,Universitarios recién llegados
1536385,2,Particulares básicos
1536377,2,Particulares básicos
1536373,2,Particulares básicos
1536372,2,Particulares básicos
1536367,2,Particulares básicos
1536366,2,Particulares básicos
1536362,2,Particulares básicos
1536359,2,Particulares básicos
1536369,2,Particulares básicos
1536388,2,Particulares básicos
1536389,2,Particulares básicos
1536390,2,Particulares básicos
1536422,2,Particulares básicos
1536421,2,Particulares básicos
1536414,4,Universitarios recién llegados
1536407,2,Particulares básicos
1536404,2,Particulares básicos
1536403,2,Particulares básicos
1536400,2,Particulares básicos
1536397,2,Particulares básicos
1536396,7,Particulares con tarjeta
1536392,2,Particulares básicos
1536425,4,Universitarios recién llegados
1537441,7,Particulares con tarjeta
1536800,2,Particulares básicos
1536803,7,Particulares con tarjeta
1537223,2,Particulares básicos
1537221,2,Particulares básicos
1537218,2,Particulares básicos
1537216,2,Particulares básicos
1537214,7,Particulares con tarjeta
1537225,7,Particulares con tarjeta
1537210,2,Particulares básicos
1537209,5,Nómina y pensiones
1537207,6,TOP ahorradores
1537206,3,Clientes de nómina
1537201,2,Particulares básicos
1537200,2,Particulares básicos
1537197,5,Nómina y pensiones
1537228,7,Particulares con tarjeta
1537256,5,Nómina y pensiones
1537254,2,Particulares básicos
1537253,2,Particulares básicos
1537252,2,Particulares básicos
1537250,2,Particulares básicos
1537248,6,TOP ahorradores
1537246,2,Particulares básicos
1537245,3,Clientes de nómina
1537227,2,Particulares básicos
1537243,2,Particulares básicos
1537233,2,Particulares básicos
1537232,4,Universitarios recién llegados
1537229,2,Particulares básicos
1537242,3,Clientes de nómina
1537196,2,Particulares básicos
1537195,4,Universitarios recién llegados
1537194,7,Particulares con tarjeta
1537151,4,Universitarios recién llegados
1537149,7,Particulares con tarjeta
1537145,2,Particulares básicos
1537140,2,Particulares básicos
1537152,2,Particulares básicos
1537134,4,Universitarios recién llegados
1537132,7,Particulares con tarjeta
1537131,5,Nómina y pensiones
1537129,2,Particulares básicos
1537128,7,Particulares con tarjeta
1537126,2,Particulares básicos
1537123,7,Particulares con tarjeta
1537136,7,Particulares con tarjeta
1537153,2,Particulares básicos
1537154,2,Particulares básicos
1537155,2,Particulares básicos
1537193,6,TOP ahorradores
1537192,5,Nómina y pensiones
1537190,2,Particulares básicos
1537189,2,Particulares básicos
1537188,2,Particulares básicos
1537187,7,Particulares con tarjeta
1537183,2,Particulares básicos
1537182,2,Particulares básicos
1537181,2,Particulares básicos
1537180,2,Particulares básicos
1537179,6,TOP ahorradores
1537178,2,Particulares básicos
1537177,7,Particulares con tarjeta
1537174,2,Particulares básicos
1537172,6,TOP ahorradores
1537169,7,Particulares con tarjeta
1537168,5,Nómina y pensiones
1537166,7,Particulares con tarjeta
1537160,2,Particulares básicos
1537157,5,Nómina y pensiones
1537156,7,Particulares con tarjeta
1537258,2,Particulares básicos
1537259,2,Particulares básicos
1537260,2,Particulares básicos
1537387,2,Particulares básicos
1537381,2,Particulares básicos
1537377,2,Particulares básicos
1537390,5,Nómina y pensiones
1537371,2,Particulares básicos
1537368,3,Clientes de nómina
1537367,2,Particulares básicos
1537366,2,Particulares básicos
1537363,2,Particulares básicos
1537358,7,Particulares con tarjeta
1537392,3,Clientes de nómina
1537393,4,Universitarios recién llegados
1537436,7,Particulares con tarjeta
1537433,2,Particulares básicos
1537432,2,Particulares básicos
1537430,5,Nómina y pensiones
1537428,2,Particulares básicos
1537423,7,Particulares con tarjeta
1537413,7,Particulares con tarjeta
1537412,2,Particulares básicos
1537410,7,Particulares con tarjeta
1537409,7,Particulares con tarjeta
1537408,2,Particulares básicos
1537405,6,TOP ahorradores
1537403,5,Nómina y pensiones
1537402,2,Particulares básicos
1537400,2,Particulares básicos
1537399,2,Particulares básicos
1537398,2,Particulares básicos
1537397,2,Particulares básicos
1537356,2,Particulares básicos
1537120,2,Particulares básicos
1537353,2,Particulares básicos
1537300,2,Particulares básicos
1537298,2,Particulares básicos
1537296,7,Particulares con tarjeta
1537295,2,Particulares básicos
1537293,2,Particulares básicos
1537290,2,Particulares básicos
1537289,2,Particulares básicos
1537285,2,Particulares básicos
1537305,2,Particulares básicos
1537283,5,Nómina y pensiones
1537275,7,Particulares con tarjeta
1537272,7,Particulares con tarjeta
1537271,7,Particulares con tarjeta
1537269,2,Particulares básicos
1537267,2,Particulares básicos
1537264,4,Universitarios recién llegados
1537282,7,Particulares con tarjeta
1537308,4,Universitarios recién llegados
1537311,2,Particulares básicos
1537349,2,Particulares básicos
1537346,7,Particulares con tarjeta
1537345,2,Particulares básicos
1537344,2,Particulares básicos
1537343,2,Particulares básicos
1537340,5,Nómina y pensiones
1537337,2,Particulares básicos
1537333,5,Nómina y pensiones
1537329,2,Particulares básicos
1537328,2,Particulares básicos
1537327,2,Particulares básicos
1537326,4,Universitarios recién llegados
1537325,7,Particulares con tarjeta
1537321,2,Particulares básicos
1537316,4,Universitarios recién llegados
1537354,2,Particulares básicos
1537118,2,Particulares básicos
1537116,2,Particulares básicos
1536923,2,Particulares básicos
1536922,2,Particulares básicos
1536920,2,Particulares básicos
1536917,2,Particulares básicos
1536916,2,Particulares básicos
1536913,2,Particulares básicos
1536912,4,Universitarios recién llegados
1536911,2,Particulares básicos
1536910,2,Particulares básicos
1536924,7,Particulares con tarjeta
1536907,2,Particulares básicos
1536904,2,Particulares básicos
1536903,2,Particulares básicos
1536900,2,Particulares básicos
1536899,2,Particulares básicos
1536896,2,Particulares básicos
1536892,4,Universitarios recién llegados
1536906,3,Clientes de nómina
1536927,3,Clientes de nómina
1536962,2,Particulares básicos
1536961,5,Nómina y pensiones
1536957,6,TOP ahorradores
1536955,5,Nómina y pensiones
1536954,7,Particulares con tarjeta
1536953,2,Particulares básicos
1536951,2,Particulares básicos
1536950,2,Particulares básicos
1536949,4,Universitarios recién llegados
1536947,2,Particulares básicos
1536946,2,Particulares básicos
1536945,2,Particulares básicos
1536944,6,TOP ahorradores
1536943,2,Particulares básicos
1536941,6,TOP ahorradores
1536939,7,Particulares con tarjeta
1536937,2,Particulares básicos
1536936,6,TOP ahorradores
1536935,4,Universitarios recién llegados
1536934,2,Particulares básicos
1536933,7,Particulares con tarjeta
1536931,2,Particulares básicos
1536930,5,Nómina y pensiones
1536886,3,Clientes de nómina
1536965,2,Particulares básicos
1536884,7,Particulares con tarjeta
1536835,5,Nómina y pensiones
1536829,5,Nómina y pensiones
1536827,5,Nómina y pensiones
1536823,2,Particulares básicos
1536822,2,Particulares básicos
1536836,2,Particulares básicos
1536820,2,Particulares básicos
1536817,4,Universitarios recién llegados
1536814,2,Particulares básicos
1536812,2,Particulares básicos
1536811,2,Particulares básicos
1536808,2,Particulares básicos
1536819,7,Particulares con tarjeta
1536837,2,Particulares básicos
1536839,2,Particulares básicos
1536840,2,Particulares básicos
1536880,7,Particulares con tarjeta
1536879,3,Clientes de nómina
1536875,7,Particulares con tarjeta
1536873,2,Particulares básicos
1536869,7,Particulares con tarjeta
1536867,5,Nómina y pensiones
1536865,2,Particulares básicos
1536864,4,Universitarios recién llegados
1536863,2,Particulares básicos
1536862,2,Particulares básicos
1536860,4,Universitarios recién llegados
1536855,5,Nómina y pensiones
1536854,2,Particulares básicos
1536852,2,Particulares básicos
1536851,5,Nómina y pensiones
1536847,2,Particulares básicos
1536846,7,Particulares con tarjeta
1536845,7,Particulares con tarjeta
1536844,2,Particulares básicos
1536843,2,Particulares básicos
1536842,2,Particulares básicos
1536883,7,Particulares con tarjeta
1536966,2,Particulares básicos
1536968,7,Particulares con tarjeta
1537075,2,Particulares básicos
1537074,2,Particulares básicos
1537073,5,Nómina y pensiones
1537072,5,Nómina y pensiones
1537071,2,Particulares básicos
1537067,2,Particulares básicos
1537066,2,Particulares básicos
1537065,2,Particulares básicos
1537064,5,Nómina y pensiones
1537079,4,Universitarios recién llegados
1537062,4,Universitarios recién llegados
1537056,2,Particulares básicos
1537053,4,Universitarios recién llegados
1537052,2,Particulares básicos
1537051,4,Universitarios recién llegados
1537048,2,Particulares básicos
1537047,4,Universitarios recién llegados
1537045,2,Particulares básicos
1537044,2,Particulares básicos
1537081,2,Particulares básicos
1537083,4,Universitarios recién llegados
1537113,2,Particulares básicos
1537112,7,Particulares con tarjeta
1537111,2,Particulares básicos
1537108,2,Particulares básicos
1537107,2,Particulares básicos
1537106,2,Particulares básicos
1537099,2,Particulares básicos
1537098,2,Particulares básicos
1537097,2,Particulares básicos
1537096,2,Particulares básicos
1537095,7,Particulares con tarjeta
1537094,2,Particulares básicos
1537091,6,TOP ahorradores
1537090,2,Particulares básicos
1537089,5,Nómina y pensiones
1537086,2,Particulares básicos
1537040,2,Particulares básicos
1537038,4,Universitarios recién llegados
1536994,3,Clientes de nómina
1536988,2,Particulares básicos
1537000,2,Particulares básicos
1536985,4,Universitarios recién llegados
1536978,2,Particulares básicos
1536977,3,Clientes de nómina
1536976,5,Nómina y pensiones
1536974,2,Particulares básicos
1536972,2,Particulares básicos
1536970,2,Particulares básicos
1536969,7,Particulares con tarjeta
1537003,2,Particulares básicos
1537004,2,Particulares básicos
1537037,2,Particulares básicos
1537035,2,Particulares básicos
1537031,2,Particulares básicos
1537028,6,TOP ahorradores
1537024,2,Particulares básicos
1537021,7,Particulares con tarjeta
1537019,5,Nómina y pensiones
1537017,6,TOP ahorradores
1537016,7,Particulares con tarjeta
1537014,6,TOP ahorradores
1537012,2,Particulares básicos
1537008,2,Particulares básicos
1537007,4,Universitarios recién llegados
1537005,7,Particulares con tarjeta
1537039,2,Particulares básicos
1533835,7,Particulares con tarjeta
1543890,2,Particulares básicos
1543893,5,Nómina y pensiones
1550543,4,Universitarios recién llegados
1550540,4,Universitarios recién llegados
1550551,4,Universitarios recién llegados
1550534,4,Universitarios recién llegados
1550528,4,Universitarios recién llegados
1550525,4,Universitarios recién llegados
1550521,4,Universitarios recién llegados
1550536,4,Universitarios recién llegados
1550519,4,Universitarios recién llegados
1550554,4,Universitarios recién llegados
1550588,5,Nómina y pensiones
1550585,5,Nómina y pensiones
1550583,4,Universitarios recién llegados
1550579,4,Universitarios recién llegados
1550570,4,Universitarios recién llegados
1550564,4,Universitarios recién llegados
1550563,4,Universitarios recién llegados
1550562,4,Universitarios recién llegados
1550560,4,Universitarios recién llegados
1550518,4,Universitarios recién llegados
1550516,4,Universitarios recién llegados
1550472,4,Universitarios recién llegados
1550471,4,Universitarios recién llegados
1550470,4,Universitarios recién llegados
1550466,4,Universitarios recién llegados
1550458,4,Universitarios recién llegados
1550455,4,Universitarios recién llegados
1550454,4,Universitarios recién llegados
1550450,4,Universitarios recién llegados
1550481,4,Universitarios recién llegados
1550482,4,Universitarios recién llegados
1550515,4,Universitarios recién llegados
1550513,4,Universitarios recién llegados
1550510,4,Universitarios recién llegados
1550508,4,Universitarios recién llegados
1550501,4,Universitarios recién llegados
1550498,4,Universitarios recién llegados
1550497,4,Universitarios recién llegados
1550493,4,Universitarios recién llegados
1550488,4,Universitarios recién llegados
1550487,4,Universitarios recién llegados
1550484,4,Universitarios recién llegados
1550590,4,Universitarios recién llegados
1550591,7,Particulares con tarjeta
1550703,4,Universitarios recién llegados
1550701,4,Universitarios recién llegados
1550698,4,Universitarios recién llegados
1550697,4,Universitarios recién llegados
1550696,4,Universitarios recién llegados
1550692,4,Universitarios recién llegados
1550705,4,Universitarios recién llegados
1550688,4,Universitarios recién llegados
1550686,4,Universitarios recién llegados
1550677,4,Universitarios recién llegados
1550739,4,Universitarios recién llegados
1550737,4,Universitarios recién llegados
1550727,4,Universitarios recién llegados
1550725,4,Universitarios recién llegados
1550722,4,Universitarios recién llegados
1550719,4,Universitarios recién llegados
1550718,4,Universitarios recién llegados
1550715,4,Universitarios recién llegados
1550711,4,Universitarios recién llegados
1550709,4,Universitarios recién llegados
1550619,4,Universitarios recién llegados
1550615,4,Universitarios recién llegados
1550614,4,Universitarios recién llegados
1550613,4,Universitarios recién llegados
1550612,4,Universitarios recién llegados
1550606,4,Universitarios recién llegados
1550600,4,Universitarios recién llegados
1550596,4,Universitarios recién llegados
1550595,4,Universitarios recién llegados
1550609,4,Universitarios recién llegados
1550630,4,Universitarios recién llegados
1550631,4,Universitarios recién llegados
1550668,4,Universitarios recién llegados
1550667,4,Universitarios recién llegados
1550657,4,Universitarios recién llegados
1550651,4,Universitarios recién llegados
1550650,4,Universitarios recién llegados
1550649,4,Universitarios recién llegados
1550647,4,Universitarios recién llegados
1550645,4,Universitarios recién llegados
1550640,4,Universitarios recién llegados
1550637,4,Universitarios recién llegados
1550635,4,Universitarios recién llegados
1550632,4,Universitarios recién llegados
1550445,4,Universitarios recién llegados
1550266,4,Universitarios recién llegados
1550265,4,Universitarios recién llegados
1550260,4,Universitarios recién llegados
1550258,4,Universitarios recién llegados
1550256,4,Universitarios recién llegados
1550254,4,Universitarios recién llegados
1550252,4,Universitarios recién llegados
1550241,4,Universitarios recién llegados
1550239,4,Universitarios recién llegados
1550238,4,Universitarios recién llegados
1550235,4,Universitarios recién llegados
1550234,4,Universitarios recién llegados
1550248,4,Universitarios recién llegados
1550270,4,Universitarios recién llegados
1550272,4,Universitarios recién llegados
1550302,4,Universitarios recién llegados
1550299,4,Universitarios recién llegados
1550297,4,Universitarios recién llegados
1550293,4,Universitarios recién llegados
1550291,4,Universitarios recién llegados
1550271,4,Universitarios recién llegados
1550289,4,Universitarios recién llegados
1550283,3,Clientes de nómina
1550280,4,Universitarios recién llegados
1550276,4,Universitarios recién llegados
1550275,4,Universitarios recién llegados
1550274,4,Universitarios recién llegados
1550288,4,Universitarios recién llegados
1550182,4,Universitarios recién llegados
1550177,4,Universitarios recién llegados
1550176,4,Universitarios recién llegados
1550171,4,Universitarios recién llegados
1550168,4,Universitarios recién llegados
1550164,4,Universitarios recién llegados
1550162,4,Universitarios recién llegados
1550161,4,Universitarios recién llegados
1550158,4,Universitarios recién llegados
1550157,4,Universitarios recién llegados
1550156,4,Universitarios recién llegados
1550155,4,Universitarios recién llegados
1550169,4,Universitarios recién llegados
1550189,4,Universitarios recién llegados
1550190,4,Universitarios recién llegados
1550226,4,Universitarios recién llegados
1550225,4,Universitarios recién llegados
1550223,4,Universitarios recién llegados
1550222,4,Universitarios recién llegados
1550209,4,Universitarios recién llegados
1550206,4,Universitarios recién llegados
1550205,4,Universitarios recién llegados
1550196,4,Universitarios recién llegados
1550192,4,Universitarios recién llegados
1550306,4,Universitarios recién llegados
1550407,4,Universitarios recién llegados
1550406,4,Universitarios recién llegados
1550404,4,Universitarios recién llegados
1550399,4,Universitarios recién llegados
1550398,4,Universitarios recién llegados
1550392,4,Universitarios recién llegados
1550388,4,Universitarios recién llegados
1550386,4,Universitarios recién llegados
1550385,4,Universitarios recién llegados
1550384,4,Universitarios recién llegados
1550380,4,Universitarios recién llegados
1550413,7,Particulares con tarjeta
1550444,4,Universitarios recién llegados
1550443,4,Universitarios recién llegados
1550438,4,Universitarios recién llegados
1550436,4,Universitarios recién llegados
1550429,4,Universitarios recién llegados
1550427,7,Particulares con tarjeta
1550426,4,Universitarios recién llegados
1550421,4,Universitarios recién llegados
1550420,4,Universitarios recién llegados
1550418,4,Universitarios recién llegados
1550372,4,Universitarios recién llegados
1550446,4,Universitarios recién llegados
1550367,4,Universitarios recién llegados
1550335,4,Universitarios recién llegados
1550320,4,Universitarios recién llegados
1550318,4,Universitarios recién llegados
1550315,4,Universitarios recién llegados
1550308,4,Universitarios recién llegados
1550319,4,Universitarios recién llegados
1550337,4,Universitarios recién llegados
1550364,4,Universitarios recién llegados
1550361,4,Universitarios recién llegados
1550359,4,Universitarios recién llegados
1550358,4,Universitarios recién llegados
1550357,4,Universitarios recién llegados
1550356,4,Universitarios recién llegados
1550354,4,Universitarios recién llegados
1550351,4,Universitarios recién llegados
1550340,4,Universitarios recién llegados
1550369,4,Universitarios recién llegados
1550741,4,Universitarios recién llegados
1550743,4,Universitarios recién llegados
1551141,4,Universitarios recién llegados
1551137,4,Universitarios recién llegados
1551135,4,Universitarios recién llegados
1551142,4,Universitarios recién llegados
1551123,4,Universitarios recién llegados
1551120,4,Universitarios recién llegados
1551118,4,Universitarios recién llegados
1551117,4,Universitarios recién llegados
1551116,3,Clientes de nómina
1551114,5,Nómina y pensiones
1551113,4,Universitarios recién llegados
1551175,4,Universitarios recién llegados
1551161,4,Universitarios recién llegados
1551160,4,Universitarios recién llegados
1551159,4,Universitarios recién llegados
1551162,4,Universitarios recién llegados
1551066,4,Universitarios recién llegados
1551065,6,TOP ahorradores
1551061,4,Universitarios recién llegados
1551056,4,Universitarios recién llegados
1551068,4,Universitarios recién llegados
1551052,4,Universitarios recién llegados
1551051,4,Universitarios recién llegados
1551049,4,Universitarios recién llegados
1551047,4,Universitarios recién llegados
1551045,4,Universitarios recién llegados
1551043,4,Universitarios recién llegados
1551053,4,Universitarios recién llegados
1551070,4,Universitarios recién llegados
1551105,4,Universitarios recién llegados
1551102,4,Universitarios recién llegados
1551101,4,Universitarios recién llegados
1551100,6,TOP ahorradores
1551097,4,Universitarios recién llegados
1551094,4,Universitarios recién llegados
1551093,4,Universitarios recién llegados
1551091,4,Universitarios recién llegados
1551082,4,Universitarios recién llegados
1551077,4,Universitarios recién llegados
1551076,4,Universitarios recién llegados
1551073,4,Universitarios recién llegados
1551184,4,Universitarios recién llegados
1551280,4,Universitarios recién llegados
1551276,4,Universitarios recién llegados
1551273,4,Universitarios recién llegados
1551271,4,Universitarios recién llegados
1551270,4,Universitarios recién llegados
1551269,4,Universitarios recién llegados
1551281,4,Universitarios recién llegados
1551267,4,Universitarios recién llegados
1551263,4,Universitarios recién llegados
1551260,4,Universitarios recién llegados
1551265,4,Universitarios recién llegados
1551285,4,Universitarios recién llegados
1551322,4,Universitarios recién llegados
1551320,4,Universitarios recién llegados
1551318,4,Universitarios recién llegados
1551314,4,Universitarios recién llegados
1551303,4,Universitarios recién llegados
1551298,4,Universitarios recién llegados
1551293,3,Clientes de nómina
1551251,4,Universitarios recién llegados
1551210,4,Universitarios recién llegados
1551207,4,Universitarios recién llegados
1551205,4,Universitarios recién llegados
1551202,4,Universitarios recién llegados
1551195,4,Universitarios recién llegados
1551194,4,Universitarios recién llegados
1551191,4,Universitarios recién llegados
1551187,4,Universitarios recién llegados
1551185,4,Universitarios recién llegados
1551215,4,Universitarios recién llegados
1551240,4,Universitarios recién llegados
1551235,4,Universitarios recién llegados
1551233,4,Universitarios recién llegados
1551221,4,Universitarios recién llegados
1551218,4,Universitarios recién llegados
1551248,4,Universitarios recién llegados
1551037,4,Universitarios recién llegados
1551035,4,Universitarios recién llegados
1550845,4,Universitarios recién llegados
1550839,4,Universitarios recién llegados
1550847,4,Universitarios recién llegados
1550830,4,Universitarios recién llegados
1550829,4,Universitarios recién llegados
1550823,4,Universitarios recién llegados
1550819,4,Universitarios recién llegados
1550818,4,Universitarios recién llegados
1550832,4,Universitarios recién llegados
1550848,4,Universitarios recién llegados
1550849,4,Universitarios recién llegados
1550882,4,Universitarios recién llegados
1550880,4,Universitarios recién llegados
1550877,4,Universitarios recién llegados
1550874,4,Universitarios recién llegados
1550872,4,Universitarios recién llegados
1550863,4,Universitarios recién llegados
1550861,4,Universitarios recién llegados
1550860,4,Universitarios recién llegados
1550858,4,Universitarios recién llegados
1550854,4,Universitarios recién llegados
1550853,4,Universitarios recién llegados
1550816,4,Universitarios recién llegados
1550884,4,Universitarios recién llegados
1550815,4,Universitarios recién llegados
1550773,4,Universitarios recién llegados
1550772,4,Universitarios recién llegados
1550771,4,Universitarios recién llegados
1550766,4,Universitarios recién llegados
1550775,4,Universitarios recién llegados
1550751,4,Universitarios recién llegados
1550747,4,Universitarios recién llegados
1550745,5,Nómina y pensiones
1550760,4,Universitarios recién llegados
1550776,4,Universitarios recién llegados
1550777,4,Universitarios recién llegados
1550779,4,Universitarios recién llegados
1550811,4,Universitarios recién llegados
1550805,4,Universitarios recién llegados
1550803,4,Universitarios recién llegados
1550798,4,Universitarios recién llegados
1550795,4,Universitarios recién llegados
1550792,4,Universitarios recién llegados
1550791,4,Universitarios recién llegados
1550790,4,Universitarios recién llegados
1550789,4,Universitarios recién llegados
1550787,4,Universitarios recién llegados
1550786,4,Universitarios recién llegados
1550785,4,Universitarios recién llegados
1550784,4,Universitarios recién llegados
1550782,4,Universitarios recién llegados
1550780,4,Universitarios recién llegados
1550991,4,Universitarios recién llegados
1550990,4,Universitarios recién llegados
1550989,4,Universitarios recién llegados
1550988,4,Universitarios recién llegados
1550987,4,Universitarios recién llegados
1550985,4,Universitarios recién llegados
1550984,4,Universitarios recién llegados
1550979,4,Universitarios recién llegados
1550978,4,Universitarios recién llegados
1550973,4,Universitarios recién llegados
1550970,4,Universitarios recién llegados
1550969,4,Universitarios recién llegados
1550995,4,Universitarios recién llegados
1550997,4,Universitarios recién llegados
1550998,4,Universitarios recién llegados
