pk_cid,probabilidad_pension_plan,nombre_grupo
1447432,0.0850971791800101,Universitarios recién llegados
1149056,0.0850961497288794,Universitarios inactivos
1140836,0.0850961497288794,Universitarios inactivos
1048309,0.0850958060229013,Sin producto
1187833,0.0850955025994761,Universitarios inactivos
1186671,0.085095197581414,Universitarios inactivos
1007222,0.0850936942246901,Sin producto
1009499,0.0850936942246901,Sin producto
1414284,0.0850936065836379,Sin producto
1416295,0.0850929179301361,Universitarios recién llegados
1200541,0.0850926824037306,Particulares básicos
1342849,0.0850925499470361,Universitarios inactivos
1183547,0.0850897558767984,Particulares básicos
1427861,0.0850894865940952,Universitarios recién llegados
1271842,0.0850894561631962,Sin producto
1214565,0.0850891709416991,Universitarios inactivos
1158917,0.0850874540319922,Universitarios inactivos
1082818,0.085086643440359,Universitarios inactivos
1457234,0.0850852962574112,Universitarios recién llegados
1045022,0.0850849167385855,Sin producto
1203820,0.0850828445037273,Universitarios inactivos
1294023,0.0850824688518868,Sin producto
1287735,0.0850824688518868,Sin producto
1216548,0.0850818240878083,Universitarios inactivos
1425112,0.0850818106024923,Universitarios recién llegados
1218422,0.0850810637233924,Particulares básicos
1423685,0.085080700947828,Universitarios recién llegados
1419025,0.0850804121137578,Universitarios recién llegados
1353214,0.0850800078050875,Particulares básicos
1178266,0.0850800041650538,Universitarios inactivos
1075942,0.0850789254827313,Universitarios inactivos
1083505,0.0850789254827313,Universitarios inactivos
1166059,0.085078646233453,Sin producto
1203940,0.08507724196325,Universitarios inactivos
1212829,0.08507724196325,Universitarios inactivos
1451514,0.0850762868180461,Universitarios recién llegados
1155834,0.0850757340690496,Universitarios inactivos
1027260,0.0850743645987634,Sin producto
1082794,0.0850726162289564,Universitarios inactivos
1087090,0.0850726162289564,Universitarios inactivos
1111342,0.085071777994915,Sin producto
1427487,0.0850713719924817,Sin producto
1069610,0.085071274215974,Particulares básicos
1065639,0.0850699379622497,Universitarios inactivos
1163026,0.0850676977910622,Sin producto
1068682,0.0850672842457862,Particulares básicos
1278340,0.0850654281948448,Universitarios inactivos
1420318,0.0850647683022486,Universitarios recién llegados
1080656,0.085064415696445,Universitarios inactivos
1203949,0.0850632322516051,Particulares básicos
1291851,0.0850618986782198,Universitarios inactivos
1419747,0.0850604748033779,Universitarios recién llegados
1410183,0.0850604748033779,Universitarios recién llegados
1421996,0.0850604748033779,Universitarios recién llegados
1081946,0.0850595708261121,Universitarios inactivos
1154789,0.0850590323412825,Universitarios inactivos
1353976,0.0850583061825137,Universitarios inactivos
1211399,0.0850569954922431,Sin producto
1127498,0.0850568862331769,Sin producto
1166052,0.0850543579425285,Sin producto
1164433,0.0850543579425285,Sin producto
1164620,0.0850543579425285,Sin producto
1167942,0.0850543579425285,Sin producto
1171472,0.0850543579425285,Sin producto
1161531,0.0850543579425285,Sin producto
1171060,0.0850543579425285,Sin producto
1407737,0.0850522929205056,Sin producto
1422607,0.0850522602741886,Universitarios recién llegados
1413754,0.0850522602741886,Universitarios recién llegados
1415253,0.0850522602741886,Universitarios recién llegados
1292869,0.0850504258228517,Sin producto
1043232,0.0850479432413107,Sin producto
1336194,0.0850474465686828,Universitarios inactivos
1180476,0.0850457219001249,Universitarios inactivos
1428899,0.0850454282435791,Sin producto
1116737,0.0850452110626491,Universitarios inactivos
1144204,0.0850449110526527,Universitarios inactivos
1334260,0.0850443784302527,Universitarios inactivos
1206726,0.0850442926696727,Universitarios inactivos
1199032,0.0850442564327502,Universitarios inactivos
1210583,0.0850442564327502,Universitarios inactivos
1105018,0.0850435132969062,Universitarios inactivos
1106883,0.0850435132969062,Universitarios inactivos
1103700,0.0850435132969062,Universitarios inactivos
1193828,0.0850434229520643,Sin producto
1109893,0.0850430655598673,Universitarios inactivos
1004462,0.085042677394173,Sin producto
1159818,0.0850417027477309,Universitarios inactivos
1411064,0.0850414409486729,Sin producto
1040500,0.0850413249352332,Universitarios inactivos
1326869,0.0850412462961233,Particulares básicos
1362239,0.085041032807412,Sin producto
1358955,0.085041032807412,Sin producto
1107136,0.0850393221300912,Universitarios inactivos
1100425,0.085038661140483,Universitarios inactivos
1108961,0.085038661140483,Universitarios inactivos
1103468,0.0850370541408699,Sin producto
1100788,0.0850370541408699,Sin producto
1031171,0.0850360671866743,Universitarios inactivos
1214217,0.0850357992586583,Universitarios inactivos
1214901,0.0850349663058186,Universitarios inactivos
1444376,0.0850331270444737,Sin producto
1323188,0.0850331229979094,Sin producto
1069771,0.0850321880645608,Universitarios inactivos
1213391,0.0850321681357024,Universitarios inactivos
1310379,0.0850306244891827,Particulares básicos
1142237,0.0850305027903479,Universitarios inactivos
1151823,0.0850301750407726,Universitarios inactivos
1155622,0.0850289367027485,Universitarios inactivos
1162539,0.0850289367027485,Universitarios inactivos
1066831,0.0850241876424035,Universitarios inactivos
1006066,0.0850235953284431,Universitarios inactivos
1474600,0.0850231196623687,Sin producto
1155258,0.0850228759115791,Universitarios inactivos
1037418,0.0850228551501986,Universitarios inactivos
1039304,0.0850228551501986,Universitarios inactivos
1040881,0.0850228551501986,Universitarios inactivos
1039407,0.0850228551501986,Universitarios inactivos
1353187,0.0850225068679318,Universitarios inactivos
1443625,0.0850222714023421,Universitarios recién llegados
1062766,0.0850206969660674,Sin producto
1416481,0.0850205860033347,Universitarios recién llegados
1204017,0.0850183182304601,Sin producto
1155907,0.08501585644627,Universitarios inactivos
1414170,0.0850154862853732,Universitarios recién llegados
1409629,0.0850154862853732,Universitarios recién llegados
1410115,0.0850154862853732,Universitarios recién llegados
1412136,0.0850154862853732,Universitarios recién llegados
1333613,0.0850137671745374,Universitarios recién llegados
1037808,0.0850137472190365,Universitarios inactivos
1036078,0.0850137472190365,Universitarios inactivos
1315976,0.0850123986064817,Universitarios inactivos
1275514,0.085011276802914,Particulares básicos
1113737,0.0850098605184801,Universitarios inactivos
1090130,0.0850081924108563,Universitarios inactivos
1044724,0.0850077288701371,Universitarios inactivos
1134440,0.0850071708682659,Sin producto
1276043,0.0850069811005454,Sin producto
1441546,0.0850053854780409,Universitarios recién llegados
1449097,0.0850053854780409,Universitarios recién llegados
1445906,0.0850053854780409,Universitarios recién llegados
1451759,0.0850053854780409,Universitarios recién llegados
1011643,0.0850052695907756,Universitarios inactivos
1448057,0.0850049568414557,Universitarios recién llegados
1290382,0.0850035065983962,Universitarios inactivos
1332662,0.0850034856938102,Sin producto
1332434,0.0850034856938102,Sin producto
1334747,0.0850034856938102,Sin producto
1199571,0.0850029886743453,Universitarios inactivos
1283592,0.0850029435699034,Sin producto
1276813,0.0850029435699034,Sin producto
1339305,0.0850023763952217,Sin producto
1327618,0.0850023763952217,Sin producto
1070676,0.0850021984545038,Universitarios inactivos
1326857,0.0850021349773056,Universitarios inactivos
1080096,0.0850016192502428,Sin producto
1015703,0.0850016192502428,Sin producto
1016687,0.0850016192502428,Sin producto
1050512,0.0850004664436456,Universitarios inactivos
1339253,0.0850004059224411,Sin producto
1219984,0.0850002010394378,Particulares básicos
1463435,0.0849997622134691,Sin producto
1336037,0.084998847281255,Universitarios inactivos
1269132,0.0849979114914441,Particulares básicos
1162385,0.084997195399382,Universitarios inactivos
1451191,0.0849959137224925,Universitarios recién llegados
1205921,0.0849953161496692,Universitarios inactivos
1329456,0.0849946574831841,Universitarios inactivos
1292062,0.0849944118486306,Universitarios inactivos
1311990,0.0849926881348614,Universitarios inactivos
1216696,0.08499212870708,Universitarios inactivos
1225728,0.08499212870708,Universitarios inactivos
1447208,0.0849909541686185,Universitarios recién llegados
1190191,0.0849907747782232,Universitarios inactivos
1112888,0.0849906033278912,Universitarios inactivos
1048646,0.0849872233131856,Universitarios inactivos
1200970,0.0849864655612513,Universitarios inactivos
1420193,0.084986126141489,Universitarios recién llegados
1207407,0.0849851586418604,Particulares básicos
1171871,0.0849836113147118,Universitarios inactivos
1092334,0.0849827530624034,Universitarios inactivos
1366402,0.08498183785935,Sin producto
1449710,0.0849814519190633,Sin producto
1236141,0.0849813531557107,Sin producto
1235903,0.0849813531557107,Sin producto
1085329,0.08497822777884,Universitarios inactivos
1098905,0.08497676443813,Universitarios inactivos
1076311,0.0849761488874729,Universitarios inactivos
1031202,0.0849756375424771,Universitarios inactivos
1050158,0.0849754990590078,Universitarios inactivos
1151287,0.0849754947644694,Universitarios inactivos
1152532,0.0849754947644694,Universitarios inactivos
1087857,0.0849748354012923,Sin producto
1081895,0.0849748354012923,Sin producto
1081881,0.0849748354012923,Sin producto
1171336,0.0849746529535161,Sin producto
1172640,0.0849746529535161,Sin producto
1427888,0.0849744049038385,Sin producto
1326672,0.0849739638821961,Sin producto
1216066,0.0849736563659005,Universitarios inactivos
1058777,0.0849702496055977,Sin producto
1289987,0.0849687957760672,Universitarios inactivos
1109957,0.0849662588283157,Universitarios inactivos
1146917,0.0849657798845081,Sin producto
1441670,0.0849637408505886,Sin producto
1058705,0.0849637231620504,Universitarios inactivos
1089942,0.0849630714375365,Clientes de nómina
1072116,0.0849630714375365,Particulares básicos
1111944,0.0849619009061261,Universitarios inactivos
1075988,0.0849618552375488,Universitarios inactivos
1155253,0.0849614995872418,Sin producto
1100352,0.084960406358187,Universitarios inactivos
1008490,0.0849598691229126,Universitarios inactivos
1080366,0.0849574569959805,Particulares básicos
1143830,0.0849568140626321,Sin producto
1212569,0.0849566474211519,Particulares básicos
1153116,0.0849555156147028,Universitarios inactivos
1164511,0.0849555156147028,Universitarios inactivos
1166222,0.0849543236274962,Sin producto
1166736,0.0849543236274962,Sin producto
1056694,0.0849532251128675,Particulares básicos
1280514,0.0849518844872208,Sin producto
1273439,0.0849518844872208,Sin producto
1273539,0.0849500353804545,Sin producto
1280741,0.0849500353804545,Sin producto
1275546,0.0849500353804545,Sin producto
1275755,0.0849500353804545,Sin producto
1271835,0.0849500353804545,Sin producto
1270934,0.0849500353804545,Sin producto
1280454,0.0849500353804545,Sin producto
1022706,0.0849490243141846,Universitarios inactivos
1292093,0.0849486345389178,Universitarios inactivos
1084291,0.0849485002564037,Particulares básicos
1450373,0.0849480542934883,Universitarios recién llegados
1224787,0.0849478379487938,Universitarios inactivos
1410896,0.0849475044648894,Universitarios recién llegados
1407933,0.0849475044648894,Universitarios recién llegados
1409501,0.0849475044648894,Universitarios recién llegados
1420602,0.0849475044648894,Universitarios recién llegados
1096435,0.0849474090298502,Universitarios inactivos
1156355,0.0849461415053374,Universitarios inactivos
1303369,0.0849457639491801,Universitarios inactivos
1350596,0.0849455586362974,Sin producto
1437399,0.0849424377463248,Universitarios recién llegados
1198616,0.0849413909646217,Universitarios inactivos
1079764,0.0849412364125813,Sin producto
1162773,0.0849407534624835,Universitarios inactivos
1163059,0.0849407534624835,Universitarios inactivos
1314549,0.0849406851075309,Sin producto
1071121,0.0849390668701538,Universitarios inactivos
1426860,0.08493757435611,Sin producto
1425389,0.08493757435611,Sin producto
1222652,0.0849365197725978,Universitarios inactivos
1431413,0.084935455381287,Universitarios recién llegados
1308645,0.0849345473999518,Universitarios inactivos
1301055,0.0849345473999518,Universitarios inactivos
1319597,0.0849337285577331,Universitarios inactivos
1121384,0.0849334133764911,Sin producto
1418523,0.0849311616942407,Universitarios recién llegados
1312794,0.0849301876343462,Universitarios inactivos
1154875,0.0849300074893767,Universitarios inactivos
1456945,0.0849293504651479,Sin producto
1459809,0.0849293504651479,Sin producto
1116054,0.0849292357725143,Particulares básicos
1152675,0.0849287819548973,Universitarios inactivos
1427592,0.0849286772815747,Universitarios recién llegados
1100014,0.0849285662800976,Universitarios inactivos
1052721,0.084928513339584,Universitarios inactivos
1446279,0.0849273790460712,Sin producto
1236688,0.0849267253076707,Sin producto
1051262,0.0849259552686455,Sin producto
1060251,0.0849252567677126,Universitarios inactivos
1169991,0.0849249803351177,Sin producto
1141936,0.0849241537641781,Universitarios inactivos
1146760,0.0849241537641781,Universitarios inactivos
1146768,0.0849241537641781,Universitarios inactivos
1186426,0.0849233661177246,Universitarios inactivos
1086740,0.0849227891559076,Sin producto
1056748,0.0849223973288633,Universitarios inactivos
1079897,0.0849199509377585,Sin producto
1045165,0.0849193274504532,Universitarios inactivos
1336581,0.0849138443405357,Universitarios inactivos
1338806,0.0849138443405357,Universitarios inactivos
1159935,0.0849137299036503,Universitarios inactivos
1103269,0.0849108747992486,Universitarios inactivos
1052255,0.0849104593001352,Sin producto
1142420,0.0849095639554036,Particulares básicos
1036973,0.0849084671423651,Universitarios inactivos
1189119,0.0849084121690544,Universitarios inactivos
1060432,0.0849081453549732,Universitarios inactivos
1425471,0.0849073820168624,Sin producto
1076382,0.0849046925820078,Universitarios inactivos
1140449,0.0849044406009092,Particulares básicos
1234117,0.0849042703329688,Particulares básicos
1050559,0.084903722353462,Sin producto
1325130,0.0849009520754657,Sin producto
1323495,0.0849009520754657,Sin producto
1334114,0.0849009520754657,Sin producto
1322903,0.0849009520754657,Sin producto
1368856,0.0849008924438997,Particulares básicos
1407947,0.0849004521802976,Universitarios recién llegados
1274845,0.0848984199844334,Particulares básicos
1013588,0.0848977074928052,Sin producto
1027667,0.0848973913423101,Universitarios inactivos
1042087,0.0848973913423101,Universitarios inactivos
1184893,0.084896690006513,Sin producto
1020563,0.0848954005358434,Sin producto
1081563,0.0848951084531969,Sin producto
1083893,0.0848948654680221,Universitarios inactivos
1072803,0.0848928308353512,Universitarios inactivos
1082237,0.0848915574743227,Universitarios inactivos
1071427,0.0848915574743227,Universitarios inactivos
1079630,0.0848893318197064,Universitarios inactivos
1076223,0.0848873851096376,Particulares básicos
1068084,0.0848861340267847,Particulares básicos
1149334,0.0848857398577146,Sin producto
1162046,0.0848852362576496,Universitarios inactivos
1064607,0.0848829069401317,Universitarios inactivos
1077174,0.0848817605571866,Particulares básicos
1241672,0.0848806188246348,Universitarios inactivos
1161532,0.0848795923798459,Sin producto
1166673,0.0848795923798459,Sin producto
1408044,0.0848795835865695,Universitarios recién llegados
1067343,0.0848767352471969,Sin producto
1426719,0.0848766669888875,Universitarios recién llegados
1102433,0.0848761725755958,Particulares básicos
1318150,0.0848743987687486,Universitarios inactivos
1404389,0.0848737954259272,Universitarios recién llegados
1057631,0.084867904642625,Universitarios inactivos
1326681,0.0848666922303086,Sin producto
1105016,0.084865837467346,Universitarios inactivos
1009143,0.0848647970944533,Universitarios inactivos
1184885,0.0848624140921033,Universitarios inactivos
1101372,0.084862223114053,Universitarios inactivos
1299350,0.0848620626194187,Sin producto
1296729,0.0848620626194187,Sin producto
1299026,0.0848620626194187,Sin producto
1299614,0.0848620626194187,Sin producto
1062218,0.0848608552194467,Universitarios inactivos
1183411,0.0848608308727383,Universitarios inactivos
1271101,0.084859677735517,Sin producto
1276708,0.0848592586190484,Sin producto
1273411,0.0848592586190484,Sin producto
1099709,0.0848582155045227,Universitarios inactivos
1292460,0.0848558795602598,Particulares básicos
1499905,0.0848545120333959,Sin producto
1118586,0.0848542839519247,Universitarios recién llegados
1141091,0.0848533145153232,Particulares básicos
1018882,0.084853292743317,Sin producto
1341576,0.0848529288034861,Universitarios inactivos
1365370,0.0848525287344941,Particulares básicos
1085396,0.084852492754407,Universitarios inactivos
1343704,0.0848522482510085,Universitarios inactivos
1088908,0.0848516414233183,Particulares básicos
1235979,0.0848514834557279,Sin producto
1235833,0.0848514834557279,Sin producto
1439110,0.0848513745047539,Universitarios recién llegados
1231075,0.0848508141743049,Universitarios inactivos
1292947,0.0848496045880613,Universitarios inactivos
1365408,0.084849372580318,Particulares básicos
1268858,0.084848286374541,Particulares básicos
1327897,0.0848480673341389,Universitarios inactivos
1345870,0.084844876264514,Particulares básicos
1096054,0.0848441988765015,Particulares básicos
1357572,0.0848437959478017,Universitarios inactivos
1165738,0.0848423093950246,Sin producto
1427807,0.0848420100629072,Universitarios recién llegados
1407738,0.0848413704988279,Universitarios recién llegados
1058699,0.0848412417404075,Particulares básicos
1101520,0.0848409592975173,Universitarios inactivos
1105090,0.0848409592975173,Universitarios inactivos
1023021,0.0848408195743051,Universitarios inactivos
1427840,0.084840122487746,Sin producto
1209692,0.0848386853549465,Universitarios inactivos
1186761,0.0848386853549465,Universitarios inactivos
1028163,0.0848380242025982,Universitarios inactivos
1415343,0.0848369728765363,Sin producto
1093077,0.0848369401677721,Universitarios inactivos
1100859,0.0848364642964364,Universitarios inactivos
1183251,0.0848354983958278,Sin producto
1333399,0.0848354112386075,Universitarios inactivos
1424006,0.0848348062387192,Universitarios recién llegados
1164810,0.084833352599904,Sin producto
1085814,0.0848305824042038,Sin producto
1113701,0.0848280133166482,Particulares básicos
1099853,0.0848280133166482,Particulares básicos
1060574,0.0848279365611728,Universitarios inactivos
1202060,0.0848273183043053,Universitarios inactivos
1156573,0.084826809243487,Universitarios inactivos
1283886,0.0848266671702096,Universitarios inactivos
1156467,0.0848263719549844,Universitarios inactivos
1208758,0.0848237577348411,Universitarios inactivos
1368848,0.084823727393005,Particulares básicos
1102345,0.0848236798892014,Universitarios inactivos
1169792,0.0848226863726009,Universitarios inactivos
1316109,0.0848226389538323,Universitarios inactivos
1157993,0.0848202061971392,Universitarios inactivos
1012937,0.0848201787456853,Universitarios inactivos
1007243,0.0848201787456853,Universitarios inactivos
1156255,0.0848190072375447,Universitarios inactivos
1301098,0.0848172136761245,Universitarios inactivos
1308526,0.0848172136761245,Universitarios inactivos
1190052,0.0848159180794324,Universitarios inactivos
1187228,0.084815024379129,Universitarios inactivos
1429567,0.0848150147468684,Sin producto
1426821,0.0848150147468684,Sin producto
1426348,0.0848150147468684,Sin producto
1426742,0.0848150147468684,Sin producto
1207477,0.0848128255461893,Universitarios inactivos
1100202,0.0848127806253008,Universitarios inactivos
1100821,0.0848113958385635,Sin producto
1311178,0.0848113513782975,Sin producto
1211243,0.0848064551679465,Sin producto
1445629,0.0848057174622328,Sin producto
1085203,0.0848046211805269,Universitarios inactivos
1432040,0.0848037631780116,Universitarios recién llegados
1150674,0.0848035696402069,Universitarios inactivos
1143436,0.0848035696402069,Universitarios inactivos
1151304,0.0848035696402069,Universitarios inactivos
1030502,0.0848031099359582,Universitarios inactivos
1030866,0.0848031099359582,Universitarios inactivos
1094875,0.0848019486002119,Universitarios inactivos
1103004,0.0848019486002119,Universitarios inactivos
1428653,0.0848014110568065,Universitarios recién llegados
1089157,0.0848013713636384,Sin producto
1106502,0.0848007620362639,Universitarios inactivos
1198166,0.0848002321549524,Universitarios inactivos
1195014,0.0848002321549524,Universitarios inactivos
1405917,0.0847991614438468,Universitarios recién llegados
1292925,0.0847989731600279,Universitarios inactivos
1025243,0.0847964566961997,Universitarios inactivos
1419340,0.0847954647678229,Universitarios recién llegados
1411593,0.0847945588439385,Universitarios recién llegados
1162616,0.0847939610207828,Universitarios inactivos
1096090,0.0847937661428027,Particulares básicos
1344074,0.0847911710242565,Sin producto
1216685,0.0847905865518853,Particulares básicos
1013718,0.08478954278244,Universitarios inactivos
1166601,0.0847890371095855,Sin producto
1166702,0.0847890371095855,Sin producto
1144894,0.0847890371095855,Sin producto
1117489,0.0847888328222947,Sin producto
1117473,0.0847888328222947,Sin producto
1076115,0.084788509614027,Particulares básicos
1428847,0.0847879688777597,Sin producto
1183387,0.0847879456673673,Sin producto
1049687,0.0847876665532985,Universitarios inactivos
1149413,0.0847875090419687,Universitarios inactivos
1050228,0.0847868200283654,Particulares básicos
1368017,0.0847857521361486,Universitarios inactivos
1075580,0.0847852986372974,Universitarios inactivos
1075883,0.0847852986372974,Universitarios inactivos
1090101,0.0847852986372974,Universitarios inactivos
1232669,0.0847849644161019,Sin producto
1280562,0.0847843520467196,Universitarios inactivos
1406665,0.0847824424649798,Universitarios recién llegados
1409580,0.0847824424649798,Universitarios recién llegados
1097554,0.0847816443458062,Universitarios inactivos
1093536,0.0847816443458062,Universitarios inactivos
1209621,0.0847798024139284,Universitarios inactivos
1271633,0.0847785696186732,Sin producto
1497229,0.084778489113153,Sin producto
1498702,0.084778489113153,Sin producto
1506368,0.084778489113153,Sin producto
1502531,0.084778489113153,Sin producto
1504878,0.084778489113153,Sin producto
1508562,0.084778489113153,Sin producto
1508606,0.084778489113153,Sin producto
1501804,0.084778489113153,Sin producto
1499112,0.084778489113153,Sin producto
1506516,0.084778489113153,Sin producto
1499821,0.084778489113153,Sin producto
1508897,0.084778489113153,Sin producto
1498248,0.084778489113153,Sin producto
1497609,0.084778489113153,Sin producto
1498276,0.084778489113153,Sin producto
1508584,0.084778489113153,Sin producto
1505034,0.084778489113153,Sin producto
1511324,0.084778489113153,Sin producto
1497288,0.084778489113153,Sin producto
1497273,0.084778489113153,Sin producto
1432744,0.0847781508968988,Universitarios recién llegados
1439086,0.0847781508968988,Universitarios recién llegados
1089222,0.084777547747265,Universitarios inactivos
1090249,0.084777547747265,Universitarios inactivos
1194025,0.0847745716740863,Sin producto
1101750,0.0847742040361617,Universitarios inactivos
1073995,0.0847741929768079,Universitarios inactivos
1102978,0.0847737420985291,Sin producto
1227835,0.084773627030246,Sin producto
1445907,0.084773452066948,Universitarios recién llegados
1110975,0.0847730615351946,Universitarios inactivos
1362002,0.0847729957804067,Particulares básicos
1477602,0.0847693067006692,Universitarios recién llegados
1475514,0.0847693067006692,Universitarios recién llegados
1475558,0.0847693067006692,Universitarios recién llegados
1477507,0.0847693067006692,Universitarios recién llegados
1475657,0.0847693067006692,Universitarios recién llegados
1273877,0.0847690737391056,Universitarios inactivos
1425860,0.0847687456753611,Universitarios recién llegados
1106428,0.084768360682276,Universitarios inactivos
1224098,0.0847678557519115,Universitarios inactivos
1411030,0.0847676315433387,Universitarios recién llegados
1410235,0.0847676315433387,Universitarios recién llegados
1086642,0.0847668825526872,Universitarios inactivos
1078847,0.0847668825526872,Universitarios inactivos
1100605,0.0847656111098776,Universitarios inactivos
1167521,0.0847655450591709,Universitarios recién llegados
1085181,0.0847652713613539,Universitarios inactivos
1088348,0.0847652713613539,Universitarios inactivos
1155209,0.0847639186733666,Universitarios inactivos
1166137,0.0847635553515945,Sin producto
1363003,0.0847633300087159,Sin producto
1442012,0.0847622452034311,Sin producto
1132534,0.0847618114189612,Sin producto
1453000,0.0847616061981622,Sin producto
1098194,0.0847604501673024,Sin producto
1197185,0.084760183665897,Universitarios inactivos
1036482,0.0847593276505815,Particulares básicos
1426646,0.0847589721479574,Universitarios recién llegados
1049623,0.0847586662270189,Universitarios inactivos
1423013,0.0847576509708175,Sin producto
1162012,0.0847565941256197,Universitarios inactivos
1161841,0.0847565941256197,Universitarios inactivos
1051590,0.0847565555286165,Universitarios inactivos
1192615,0.0847547505429957,Universitarios inactivos
1008441,0.0847533535479233,Universitarios inactivos
1424847,0.0847530877514893,Sin producto
1425427,0.0847530877514893,Sin producto
1166297,0.084752316428311,Universitarios inactivos
1093152,0.0847511211745122,Universitarios inactivos
1366501,0.0847508513023053,Sin producto
1062520,0.0847498356027151,Universitarios inactivos
1065937,0.0847498356027151,Universitarios inactivos
1459658,0.0847490177194632,Universitarios recién llegados
1195206,0.0847485906244777,Universitarios inactivos
1113309,0.0847478547419139,Universitarios inactivos
1022185,0.0847477145946586,Universitarios inactivos
1049993,0.0847477145946586,Universitarios inactivos
1313055,0.0847476884299941,Universitarios inactivos
1125579,0.084744829059636,Sin producto
1460185,0.084744296508414,Sin producto
1460720,0.084744296508414,Sin producto
1458401,0.084744296508414,Sin producto
1446868,0.084744296508414,Sin producto
1459391,0.084744296508414,Sin producto
1458805,0.084744296508414,Sin producto
1451397,0.084743096485322,Sin producto
1171417,0.0847427777836568,Universitarios inactivos
1171415,0.0847427777836568,Universitarios inactivos
1003132,0.0847421252869454,Sin producto
1005584,0.0847419133029735,Sin producto
1349052,0.0847408971051659,Sin producto
1361851,0.0847408971051659,Sin producto
1201805,0.084740673497149,Particulares básicos
1205060,0.084740673497149,Particulares básicos
1174179,0.0847402020793131,Sin producto
1106316,0.0847390522315155,Universitarios inactivos
1149749,0.0847373171519506,Universitarios inactivos
1094401,0.084737077374746,Particulares básicos
1337808,0.0847364176969764,Universitarios inactivos
1320835,0.0847356884202325,Universitarios recién llegados
1322343,0.0847356055982411,Universitarios inactivos
1065336,0.0847342054013542,Universitarios inactivos
1049472,0.0847341491554795,Particulares básicos
1285511,0.0847335850958543,Universitarios inactivos
1490273,0.0847333176559173,Universitarios recién llegados
1268912,0.0847294889874134,Particulares básicos
1215275,0.0847292366649706,Particulares básicos
1090218,0.0847292351754052,Universitarios inactivos
1367592,0.0847289232152501,Sin producto
1050457,0.0847284215168529,Particulares básicos
1040581,0.0847278891951857,Universitarios inactivos
1156250,0.0847276067334188,Universitarios inactivos
1162064,0.0847276067334188,Universitarios inactivos
1289500,0.0847271001486151,Particulares básicos
1078510,0.0847249422825465,Universitarios inactivos
1433664,0.0847242611158231,Universitarios recién llegados
1425712,0.0847242611158231,Universitarios recién llegados
1429065,0.0847232499235311,Universitarios recién llegados
1060151,0.0847220017009983,Sin producto
1427574,0.0847217825356887,Universitarios recién llegados
1349447,0.0847212659055411,Universitarios inactivos
1125126,0.0847204256228011,Sin producto
1314287,0.0847197843205192,Sin producto
1316613,0.0847197843205192,Sin producto
1311180,0.0847197843205192,Sin producto
1311107,0.0847197843205192,Sin producto
1101652,0.0847189309452942,Universitarios inactivos
1333347,0.0847186653487468,Universitarios inactivos
1187894,0.0847173008335596,Particulares básicos
1405230,0.084716807303578,Universitarios recién llegados
1193747,0.0847156413309003,Universitarios inactivos
1210599,0.0847154191336553,Universitarios inactivos
1196007,0.0847154191336553,Universitarios inactivos
1044021,0.0847139865569003,Sin producto
1052283,0.0847139865569003,Sin producto
1052321,0.0847139865569003,Sin producto
1052236,0.0847139865569003,Sin producto
1052316,0.0847139865569003,Sin producto
1052247,0.0847139865569003,Sin producto
1054969,0.0847139865569003,Sin producto
1045943,0.0847139865569003,Sin producto
1430026,0.0847128199029414,Sin producto
1337072,0.0847126217654554,Sin producto
1360803,0.0847120313365382,Particulares básicos
1352451,0.0847119970817553,Particulares básicos
1087672,0.084711414208394,Universitarios inactivos
1148667,0.0847113628885031,Universitarios inactivos
1144155,0.0847113628885031,Universitarios inactivos
1309755,0.0847103881603358,Sin producto
1436350,0.0847084710427614,Sin producto
1163154,0.0847066397575831,Sin producto
1166049,0.0847066397575831,Sin producto
1161984,0.084705831282671,Sin producto
1057814,0.0847050383919228,Universitarios inactivos
1147629,0.0847044189057134,Sin producto
1209607,0.0847036263670611,Universitarios inactivos
1418213,0.0847034339269167,Universitarios recién llegados
1082747,0.0847023953128522,Universitarios inactivos
1424838,0.0847006983217482,Sin producto
1456034,0.0846986318893182,Universitarios recién llegados
1465738,0.0846986318893182,Universitarios recién llegados
1460955,0.0846986318893182,Universitarios recién llegados
1457937,0.0846986318893182,Universitarios recién llegados
1457831,0.0846986318893182,Universitarios recién llegados
1459573,0.0846986318893182,Universitarios recién llegados
1452357,0.0846986318893182,Universitarios recién llegados
1460077,0.0846986318893182,Universitarios recién llegados
1446032,0.0846986318893182,Universitarios recién llegados
1463931,0.0846986318893182,Universitarios recién llegados
1461033,0.0846986318893182,Universitarios recién llegados
1465241,0.0846986318893182,Universitarios recién llegados
1461112,0.0846986318893182,Universitarios recién llegados
1089910,0.0846983056981765,Universitarios inactivos
1030780,0.0846978955934004,Sin producto
1094502,0.0846965863680023,Sin producto
1421371,0.0846964771533712,Sin producto
1196941,0.0846962884195559,Universitarios inactivos
1197385,0.0846962884195559,Universitarios inactivos
1169466,0.0846920397276728,Sin producto
1407854,0.0846914525831774,Universitarios recién llegados
1407543,0.0846914525831774,Universitarios recién llegados
1415792,0.0846914525831774,Universitarios recién llegados
1412949,0.0846914525831774,Universitarios recién llegados
1411243,0.0846914525831774,Universitarios recién llegados
1415079,0.0846909675964122,Universitarios recién llegados
1211871,0.0846897065848024,Universitarios inactivos
1163048,0.0846892477296954,Universitarios inactivos
1166251,0.0846873092420862,Universitarios inactivos
